year,1-gram,count-sum,count-mean
2022,khudari,4,4.0
2022,khoury,4,1.3333333333333333
2021,gotten,4,1.0
2024,mk84,4,1.3333333333333333
2022,picked,4,1.0
2022,pierbattista,4,1.3333333333333333
2024,differentiate,4,1.0
2023,648,4,1.0
2023,bou,4,2.0
2023,kristen,4,1.0
2023,trials,4,1.0
2024,proceeds,4,1.0
2021,cleaning,4,1.3333333333333333
2022,pillar,4,1.3333333333333333
2024,hussain,4,1.3333333333333333
2024,hussam,4,1.3333333333333333
2023,kuhn,4,1.3333333333333333
2021,clearance,4,1.0
2023,620,4,1.0
2021,cleared,4,1.3333333333333333
2022,pineda,4,4.0
2023,krieg,4,2.0
2021,accommodation,4,1.0
2023,691,4,1.0
2023,discriminates,4,1.0
2022,475,4,1.0
2023,discover,4,1.0
2024,productive,4,1.0
2024,exams,4,1.3333333333333333
2024,occurs,4,1.0
2024,repugnant,4,1.3333333333333333
2023,discrepancies,4,1.0
2023,discrepancy,4,1.3333333333333333
2023,670,4,1.0
2024,contingent,4,1.0
2022,khater,4,4.0
2023,tributes,4,1.0
2023,bottlenecks,4,1.0
2023,rampaging,4,1.0
2021,clarify,4,1.0
2023,impressions,4,1.3333333333333333
2024,excess,4,1.3333333333333333
2023,adana,4,2.0
2023,nameless,4,1.0
2024,excruciating,4,1.0
2023,rainwater,4,1.3333333333333333
2024,ale,4,2.0
2021,mentioning,4,1.0
2024,genuinely,4,1.0
2023,hail,4,1.0
2021,ratified,4,1.0
2023,islamabad,4,1.0
2023,concede,4,1.0
2021,choosing,4,1.0
2024,huddle,4,1.3333333333333333
2024,strengthening,4,1.0
2024,prominence,4,1.0
2021,lamented,4,1.0
2023,haidar,4,4.0
2023,850,4,1.0
2022,escalatory,4,1.0
2021,lamya,4,2.0
2021,razek,4,2.0
2024,virginia,4,1.0
2021,accuses,4,1.0
2024,baroness,4,4.0
2022,performance,4,2.0
2023,900kg,4,1.3333333333333333
2024,howell,4,4.0
2024,contractors,4,1.0
2024,contractor,4,1.0
2021,reactions,4,1.0
2022,performing,4,1.0
2021,reacted,4,1.0
2023,dining,4,1.3333333333333333
2021,react,4,1.0
2024,cuffed,4,1.0
2021,chip,4,1.3333333333333333
2024,arterial,4,1.0
2021,rashid,4,1.0
2023,segal,4,1.3333333333333333
2024,prolonging,4,1.0
2022,personalities,4,1.0
2024,progressing,4,1.0
2021,meretz,4,1.0
2023,ramirez,4,1.3333333333333333
2024,progressed,4,1.0
2024,dictates,4,1.0
2024,576,4,1.3333333333333333
2023,najla,4,1.3333333333333333
2021,rand,4,4.0
2024,occupies,4,1.0
2022,30pm,4,1.3333333333333333
2023,borgwardt,4,1.3333333333333333
2024,seizures,4,1.3333333333333333
2023,imprecise,4,1.3333333333333333
2022,kicked,4,1.0
2024,profoundly,4,1.0
2024,cultures,4,1.0
2021,chuck,4,1.0
2022,20th,4,1.3333333333333333
2022,261,4,1.0
2021,rasheed,4,2.0
2023,boot,4,1.3333333333333333
2023,namaz,4,4.0
2021,rashadeh,4,4.0
2023,naledi,4,1.0
2022,220,4,1.0
2023,sadistic,4,1.0
2022,2222,4,2.0
2023,haggai,4,1.0
2023,nalbandian,4,4.0
2022,256,4,1.3333333333333333
2023,80km,4,1.0
2024,contours,4,1.0
2021,gpo,4,2.0
2023,segalovich,4,4.0
2024,examined,4,1.3333333333333333
2023,sperm,4,1.3333333333333333
2023,comprises,4,1.0
2024,625,4,1.0
2022,hinder,4,1.0
2023,480,4,1.0
2021,academia,4,2.0
2022,enduring,4,1.0
2024,curbs,4,1.0
2023,475,4,1.0
2021,intimidated,4,1.0
2023,complicating,4,1.0
2023,trends,4,1.0
2023,4640oprgwk,4,1.0
2023,penetration,4,2.0
2022,hindi,4,2.0
2023,guardians,4,1.3333333333333333
2023,45km,4,1.0
2021,shuja,4,1.3333333333333333
2024,thin,4,1.0
2023,penetrated,4,1.3333333333333333
2023,complies,4,1.0
2023,disposable,4,1.0
2023,imseis,4,1.3333333333333333
2024,dimensions,4,1.0
2024,alatel,4,4.0
2024,lynch,4,4.0
2021,tayyip,4,1.0
2024,offensives,4,1.3333333333333333
2022,engages,4,1.0
2023,mv,4,2.0
2024,spill,4,1.0
2022,pocan,4,2.0
2024,stretched,4,1.0
2022,enforced,4,1.0
2023,rant,4,1.0
2024,debates,4,1.0
2023,travels,4,1.0
2023,guerrilla,4,1.0
2023,pramila,4,1.0
2021,ghanam,4,1.0
2024,alagha,4,4.0
2022,hirzallah,4,4.0
2021,intransigent,4,1.0
2022,populated,4,1.0
2022,encroaching,4,1.0
2023,ironically,4,1.3333333333333333
2022,encouraging,4,1.0
2022,abandoned,4,1.0
2024,thor,4,2.0
2021,collateral,4,1.0
2022,hitler,4,2.0
2024,ihl,4,1.0
2024,prima,4,1.3333333333333333
2024,sphere,4,1.0
2021,collection,4,2.0
2023,distancing,4,1.0
2024,evade,4,1.0
2024,rescuers,4,1.0
2023,bracelets,4,1.0
2022,97,4,1.0
2023,transports,4,1.0
2021,coi,4,2.0
2023,mutee,4,2.0
2022,kerem,4,1.0
2023,spokespeople,4,1.0
2023,disrespectful,4,1.0
2021,taught,4,1.0
2021,shujayea,4,2.0
2024,celebrating,4,1.0
2024,vibrant,4,1.0
2022,pop,4,1.0
2023,disruptive,4,1.3333333333333333
2023,dissatisfaction,4,1.3333333333333333
2023,brace,4,1.0
2024,barbar,4,4.0
2023,praising,4,1.0
2023,treason,4,1.3333333333333333
2021,teach,4,1.0
2024,thereafter,4,1.0
2023,dislodge,4,1.0
2024,alborz,4,2.0
2024,60km,4,1.0
2022,entirety,4,1.3333333333333333
2022,entirely,4,1.0
2024,albeit,4,1.0
2021,godfrey,4,4.0
2024,probes,4,1.0
2023,dismantlement,4,1.0
2023,spies,4,1.3333333333333333
2022,placing,4,1.0
2024,borell,4,2.0
2023,preamble,4,2.0
2024,selma,4,1.0
2024,generate,4,1.0
2021,climbing,4,2.0
2023,sphere,4,1.0
2024,evils,4,1.0
2023,560,4,1.0
2021,accident,4,1.0
2022,54,4,1.0
2024,proceeded,4,1.0
2024,curators,4,2.0
2024,exacerbate,4,1.0
2023,disgust,4,1.0
2023,penalise,4,1.0
2022,56mm,4,1.0
2024,odeh,4,1.0
2023,trench,4,1.3333333333333333
2024,borges,4,1.0
2023,dish,4,1.0
2024,macmanus,4,1.3333333333333333
2023,sacrificed,4,1.0
2023,disingenuous,4,1.0
2023,guys,4,1.0
2021,globally,4,1.0
2022,planting,4,2.0
2021,raed,4,1.0
2021,closes,4,1.0
2022,plays,4,1.0
2023,gunboats,4,1.0
2023,dispatch,4,1.0
2023,spinners,4,4.0
2023,dispel,4,1.0
2023,50s,4,1.0
2021,gizbert,4,1.3333333333333333
2023,prays,4,1.0
2023,bowed,4,1.3333333333333333
2023,dispersing,4,1.0
2023,506,4,1.0
2022,enormous,4,1.0
2023,kuttab,4,2.0
2023,component,4,1.3333333333333333
2024,semiofficial,4,1.0
2024,contempt,4,1.3333333333333333
2023,spine,4,1.0
2023,dismisses,4,1.0
2022,ensuing,4,1.0
2023,551,4,1.0
2021,accepting,4,1.0
2023,bounds,4,1.0
2021,clinical,4,1.0
2021,techniques,4,1.0
2023,dismissive,4,1.0
2023,dismounted,4,1.3333333333333333
2023,n12,4,1.0
2023,disobedience,4,1.0
2024,evicted,4,1.3333333333333333
2024,semblance,4,1.0
2022,70th,4,1.3333333333333333
2023,530,4,1.0
2024,dilemma,4,1.0
2024,spills,4,2.0
2024,hovering,4,1.0
2023,concepts,4,1.0
2023,rail,4,1.0
2023,shibli,4,1.0
2022,palace,4,1.0
2021,guilt,4,1.0
2023,accommodating,4,1.0
2023,patterned,4,1.0
2023,bluntly,4,1.0
2023,racking,4,1.0
2024,seal,4,1.3333333333333333
2024,spouses,4,1.0
2024,prosperous,4,1.0
2023,radars,4,1.0
2022,execute,4,1.0
2021,recurrent,4,1.0
2021,celebrates,4,1.0
2024,proves,4,1.0
2021,recurrence,4,1.0
2024,surrendering,4,1.0
2021,adha,4,2.0
2021,reduction,4,1.0
2024,volunteered,4,1.0
2023,hania,4,1.3333333333333333
2024,sprawling,4,1.0
2023,pregnancy,4,1.0
2024,psychosocial,4,2.0
2023,races,4,1.0
2021,guise,4,1.0
2024,carnelos,4,4.0
2022,exhausted,4,1.0
2023,twennesland,4,1.0
2024,basil,4,4.0
2023,accomplishments,4,1.0
2021,meantime,4,1.0
2024,decent,4,1.0
2023,accomplished,4,1.0
2023,neatly,4,1.3333333333333333
2022,exercise,4,1.0
2023,accent,4,1.0
2021,وكالة,4,4.0
2021,recovered,4,1.3333333333333333
2022,excited,4,1.3333333333333333
2022,exchanges,4,1.0
2024,seaport,4,1.0
2021,mechanic,4,1.3333333333333333
2024,bottlenecks,4,1.0
2024,volodymyr,4,1.3333333333333333
2022,01,4,1.0
2024,malcolm,4,1.0
2023,boasting,4,1.0
2023,abuirshaid,4,4.0
2022,parallels,4,1.0
2023,southwestern,4,1.0
2021,thereby,4,1.0
2022,exceptions,4,1.0
2024,expands,4,1.3333333333333333
2024,volley,4,1.0
2024,contravention,4,1.0
2024,strategist,4,1.3333333333333333
2022,excuses,4,1.0
2023,nawal,4,4.0
2024,malignant,4,1.0
2024,gesture,4,1.0
2022,exclusive,4,1.0
2021,lately,4,1.0
2024,protestors,4,1.0
2023,condoned,4,1.0
2024,obscure,4,1.0
2021,recount,4,1.0
2021,records,4,1.0
2023,abusive,4,1.0
2024,deceive,4,1.0
2023,bmj,4,4.0
2021,thin,4,1.0
2024,hong,4,1.0
2023,boarded,4,1.0
2024,determining,4,1.0
2021,catastrophic,4,1.0
2023,needless,4,1.0
2022,expired,4,1.0
2024,applauded,4,1.0
2021,hagai,4,2.0
2021,thread,4,1.0
2024,punishable,4,1.0
2024,basmati,4,4.0
2023,bloodlust,4,1.3333333333333333
2022,overcrowding,4,1.3333333333333333
2023,nepali,4,4.0
2023,actionaid,4,1.0
2021,hady,4,1.0
2021,hadn,4,1.0
2023,ubaida,4,1.0
2022,completed,4,1.0
2023,saif,4,1.0
2023,rabah,4,4.0
2021,sheep,4,1.0
2023,sailed,4,1.0
2024,caregivers,4,1.0
2021,capped,4,1.0
2023,net,4,1.0
2022,explicit,4,1.0
2024,purchases,4,1.3333333333333333
2024,detected,4,1.0
2024,misguided,4,1.3333333333333333
2022,outspoken,4,1.3333333333333333
2021,admin,4,1.3333333333333333
2021,عن,4,1.3333333333333333
2021,hail,4,1.0
2023,nest,4,1.0
2023,kimberly,4,1.0
2021,haiat,4,2.0
2021,capita,4,1.0
2021,hague,4,1.3333333333333333
2023,actress,4,2.0
2024,punched,4,1.0
2023,prelude,4,1.0
2023,twist,4,1.3333333333333333
2022,overturned,4,2.0
2023,detriment,4,1.0
2023,confidentiality,4,1.0
2021,reform,4,1.0
2023,sourani,4,4.0
2023,achievements,4,1.0
2024,zeino,4,2.0
2024,deciding,4,1.0
2024,vsl,4,4.0
2023,patron,4,1.0
2023,sahar,4,1.0
2023,patrons,4,1.0
2023,blows,4,1.0
2024,determines,4,1.3333333333333333
2023,shied,4,1.0
2023,accumulating,4,1.0
2023,detonators,4,2.0
2023,imperialist,4,1.0
2023,uav,4,1.3333333333333333
2023,sahour,4,2.0
2024,cares,4,1.0
2023,uaemissiontoun,4,1.0
2024,manchester,4,1.0
2024,ghaith,4,4.0
2022,experiencing,4,1.0
2023,kin,4,1.0
2024,w,4,1.0
2022,oversee,4,1.0
2023,acquiescence,4,1.0
2022,heartbroken,4,1.3333333333333333
2024,pulls,4,1.0
2022,oversees,4,1.0
2023,soufan,4,1.0
2024,hole,4,1.0
2024,carl,4,1.0
2022,paramilitaries,4,1.0
2022,paramount,4,1.3333333333333333
2024,dial,4,1.0
2024,promptly,4,1.0
2021,charity,4,1.3333333333333333
2024,122,4,1.0
2024,prone,4,2.0
2022,pchr,4,2.0
2024,maintenance,4,1.0
2021,graphic,4,1.3333333333333333
2023,predate,4,1.0
2024,120km,4,1.0
2023,bob,4,1.3333333333333333
2021,cheap,4,1.0
2022,peacefully,4,1.0
2021,checked,4,1.0
2024,contradiction,4,1.0
2023,aaron,4,1.3333333333333333
2024,sponsors,4,1.3333333333333333
2021,grants,4,1.0
2023,pchr,4,1.3333333333333333
2024,casting,4,1.3333333333333333
2024,nakeeb,4,4.0
2021,landowners,4,2.0
2023,dictionary,4,1.0
2024,barren,4,1.0
2023,tumour,4,1.0
2023,pax,4,1.0
2021,thankfully,4,1.0
2022,pattern,4,1.0
2022,evacuation,4,1.3333333333333333
2023,diet,4,1.0
2022,knock,4,1.3333333333333333
2022,pave,4,1.3333333333333333
2024,secrets,4,1.0
2024,cassif,4,2.0
2021,actor,4,1.3333333333333333
2024,thankfully,4,1.0
2024,barracks,4,1.0
2021,reads,4,1.0
2024,obstruct,4,1.0
2022,1976,4,1.0
2024,mistreating,4,1.0
2021,mena,4,2.0
2022,kirby,4,1.3333333333333333
2024,visek,4,2.0
2024,53m,4,1.0
2024,promotion,4,1.0
2023,shepherding,4,1.3333333333333333
2023,naoum,4,2.0
2023,diminish,4,1.0
2024,obtaining,4,1.0
2024,houston,4,2.0
2023,diminishing,4,1.0
2021,landing,4,1.0
2024,contradicted,4,1.0
2022,perception,4,1.0
2021,achievement,4,1.0
2021,chemicals,4,1.0
2022,estimates,4,1.0
2023,aai,4,1.3333333333333333
2023,knowingly,4,1.0
2022,1978,4,1.0
2024,hotel,4,1.3333333333333333
2024,exemptions,4,1.3333333333333333
2023,concession,4,1.0
2024,cat,4,1.3333333333333333
2023,dilapidated,4,1.0
2024,visibility,4,1.0
2023,specialists,4,1.3333333333333333
2023,dilemmas,4,1.0
2022,peltz,4,4.0
2023,diligence,4,1.0
2023,imply,4,1.0
2022,penalise,4,2.0
2024,bibi,4,1.0
2021,grandmother,4,1.0
2024,secrecy,4,1.3333333333333333
2024,horrendous,4,1.3333333333333333
2023,nathan,4,1.3333333333333333
2022,11am,4,1.3333333333333333
2024,barth,4,1.0
2023,spacex,4,2.0
2021,recep,4,1.0
2023,tunnelling,4,2.0
2022,examinations,4,1.3333333333333333
2022,exacerbate,4,1.0
2024,existed,4,1.0
2023,kneel,4,1.0
2024,makers,4,1.0
2022,141,4,1.0
2023,implicitly,4,1.0
2021,grieving,4,1.0
2023,abnormal,4,1.0
2023,tunnellers,4,2.0
2024,observing,4,1.0
2023,nauru,4,1.0
2024,cartographer,4,4.0
2024,500km,4,1.0
2023,saftawi,4,1.0
2022,excellence,4,4.0
2023,kitchens,4,1.0
2022,parking,4,1.3333333333333333
2023,conditioning,4,1.0
2023,absorbed,4,1.0
2023,sowed,4,1.0
2023,sowing,4,1.0
2022,hectare,4,1.0
2024,volcano,4,2.0
2024,carte,4,1.0
2021,reckoning,4,1.3333333333333333
2023,raed,4,1.0
2021,markets,4,1.0
2023,abrupt,4,1.0
2023,bodily,4,1.0
2024,tfa,4,4.0
2022,passage,4,1.0
2021,acute,4,1.0
2021,greer,4,4.0
2021,medium,4,1.0
2022,eventual,4,1.0
2024,exhausting,4,1.0
2023,abdulaziz,4,1.3333333333333333
2021,rebels,4,1.3333333333333333
2024,missive,4,1.3333333333333333
2023,abductions,4,1.0
2022,175,4,1.0
2023,paves,4,1.0
2021,theme,4,2.0
2023,abdu,4,2.0
2023,abdominal,4,1.3333333333333333
2023,knit,4,1.0
2024,secondly,4,1.0
2022,patriarch,4,1.3333333333333333
2024,bewildered,4,1.0
2023,predominant,4,1.0
2024,secblinken,4,1.0
2022,heels,4,1.0
2024,125,4,1.0
2024,proposing,4,2.0
2023,abides,4,1.0
2024,proposes,4,1.0
2023,abid,4,2.0
2023,rafidia,4,1.0
2022,evicted,4,2.0
2021,chances,4,1.0
2023,safi,4,2.0
2023,diarrhoeal,4,1.0
2021,medicines,4,1.0
2023,bogged,4,1.0
2022,15th,4,1.3333333333333333
2024,surreal,4,1.0
2022,passion,4,1.0
2024,rulers,4,1.0
2022,financially,4,1.0
2021,التي,4,1.0
2021,identification,4,1.0
2021,attackers,4,1.0
2024,hails,4,1.0
2024,164,4,1.0
2021,vetoing,4,2.0
2023,oren,4,1.0
2023,ordnance,4,1.0
2024,demise,4,1.0
2024,recovery,4,1.0
2023,cultivate,4,1.0
2021,longtime,4,1.0
2023,contrasting,4,1.0
2024,1m,4,1.0
2023,cultures,4,1.0
2023,vakil,4,4.0
2021,sa,4,1.3333333333333333
2024,yehoshua,4,2.0
2021,amal,4,1.0
2024,steal,4,1.0
2024,stealing,4,1.0
2022,garnered,4,1.0
2024,hail,4,1.0
2023,jala,4,1.0
2024,steeped,4,1.0
2023,hook,4,1.3333333333333333
2024,yearn,4,1.3333333333333333
2023,jalaa,4,1.3333333333333333
2023,prosthetics,4,1.3333333333333333
2023,atrocious,4,1.0
2023,honours,4,1.0
2023,honouring,4,1.0
2024,breadth,4,1.0
2023,prostrate,4,1.0
2021,tulkarem,4,1.0
2024,fatigues,4,1.0
2021,atrocity,4,1.3333333333333333
2021,identities,4,1.0
2023,atlas,4,2.0
2021,ambassadors,4,1.3333333333333333
2023,valencia,4,1.0
2024,ami,4,1.0
2024,sabotage,4,1.3333333333333333
2024,fatally,4,1.3333333333333333
2023,assuage,4,1.0
2024,sammonds,4,2.0
2021,attributed,4,1.0
2023,curiosity,4,1.0
2021,auckland,4,1.3333333333333333
2023,curious,4,1.0
2024,bueckert,4,2.0
2022,mirror,4,2.0
2021,icons,4,1.3333333333333333
2024,wonderful,4,1.0
2024,buffalo,4,2.0
2024,talbani,4,4.0
2023,homemakers,4,4.0
2024,samour,4,2.0
2021,louder,4,1.0
2021,rush,4,1.0
2021,runners,4,4.0
2023,begum,4,2.0
2024,161,4,1.0
2024,nicholas,4,1.0
2021,vicious,4,1.3333333333333333
2023,singaporean,4,2.0
2022,games,4,2.0
2024,hajjah,4,1.0
2023,astore,4,4.0
2023,josé,4,1.0
2024,deeming,4,1.0
2023,curator,4,2.0
2021,inflicting,4,1.0
2024,hala,4,1.3333333333333333
2022,livelihoods,4,1.0
2023,curbing,4,1.0
2024,believing,4,1.0
2024,recourse,4,1.0
2023,begged,4,1.0
2023,assumptions,4,1.0
2023,jair,4,1.0
2024,talati,4,4.0
2021,attracted,4,1.0
2023,prosecutions,4,1.3333333333333333
2021,secular,4,1.3333333333333333
2021,ripped,4,1.0
2021,illegitimate,4,1.0
2024,delisted,4,1.3333333333333333
2023,identical,4,1.0
2023,screenings,4,1.3333333333333333
2023,beastly,4,1.0
2021,valleys,4,1.0
2023,crosses,4,1.0
2022,gestures,4,1.0
2023,authenticity,4,1.0
2022,gesture,4,1.0
2024,1998,4,1.0
2024,redirect,4,1.0
2021,amounting,4,1.0
2024,nevatim,4,1.3333333333333333
2024,nccm,4,2.0
2024,nazzal,4,2.0
2021,asserted,4,1.0
2023,scathing,4,1.0
2021,amjad,4,1.0
2023,vary,4,1.0
2022,mentor,4,1.0
2022,mentioning,4,1.0
2021,liberty,4,1.0
2024,bruises,4,1.0
2023,palestinianism,4,1.0
2024,tahani,4,2.0
2021,uttar,4,2.0
2023,autonomously,4,1.0
2021,utter,4,1.0
2024,reduction,4,1.0
2022,ghannam,4,4.0
2021,safa,4,2.0
2023,croatia,4,1.3333333333333333
2024,fawcett,4,2.0
2021,libya,4,1.3333333333333333
2024,178,4,1.3333333333333333
2022,mentally,4,1.0
2022,ghaith,4,1.3333333333333333
2023,bearable,4,1.0
2023,johannesburg,4,1.3333333333333333
2024,176,4,1.0
2024,neve,4,1.0
2023,scarves,4,2.0
2023,contributions,4,1.0
2023,hormuz,4,1.0
2021,vehemently,4,1.0
2023,jalazone,4,1.3333333333333333
2023,contribution,4,1.0
2023,hor,4,2.0
2021,infant,4,1.0
2024,workforce,4,1.0
2021,amended,4,1.3333333333333333
2023,bedrooms,4,1.0
2022,gazans,4,1.3333333333333333
2022,midterm,4,1.0
2023,hopelessness,4,1.0
2021,infants,4,1.0
2021,infected,4,1.3333333333333333
2023,attain,4,1.0
2024,hafez,4,2.0
2023,orientalist,4,1.0
2023,bedier,4,1.3333333333333333
2023,crumbs,4,1.0
2021,ihra,4,4.0
2024,redefine,4,1.3333333333333333
2024,175,4,1.0
2023,scars,4,1.0
2023,becker,4,4.0
2021,ignores,4,1.0
2022,hadassah,4,1.3333333333333333
2023,palmed,4,4.0
2024,grabbed,4,1.0
2023,cruelly,4,1.0
2023,attributing,4,1.0
2021,ignited,4,1.0
2023,jointly,4,1.0
2023,attractive,4,1.0
2021,ignite,4,1.0
2024,taiwan,4,1.3333333333333333
2021,vegetable,4,1.3333333333333333
2023,attiya,4,2.0
2023,originating,4,1.0
2024,nickel,4,1.0
2024,cove,4,4.0
2024,samuel,4,1.0
2021,ayelet,4,1.0
2024,tamari,4,2.0
2023,dairy,4,1.0
2021,allegation,4,1.0
2021,roadblock,4,1.3333333333333333
2024,recap,4,1.0
2021,ayed,4,1.0
2023,arrogant,4,1.0
2023,psyche,4,1.0
2023,arrives,4,1.0
2022,lists,4,1.0
2022,frozen,4,1.0
2021,humiliation,4,1.0
2023,vow,4,1.0
2023,psychiatrist,4,1.3333333333333333
2024,naturally,4,1.0
2023,pappé,4,2.0
2024,decry,4,1.0
2024,bullying,4,1.0
2024,fares,4,1.0
2024,farhan,4,1.0
2023,dahman,4,4.0
2024,ambyo,4,4.0
2024,farming,4,1.3333333333333333
2024,swath,4,1.0
2023,belal,4,1.0
2024,medan,4,4.0
2024,statute,4,1.0
2021,trips,4,1.0
2021,awards,4,1.0
2024,demonstrator,4,1.0
2021,informing,4,1.0
2024,saba,4,1.0
2023,contiguous,4,1.0
2024,ameen,4,4.0
2023,proximate,4,4.0
2021,aweida,4,4.0
2023,usun,4,1.3333333333333333
2023,prudent,4,1.0
2021,triggering,4,1.0
2023,onset,4,1.0
2023,arrabeh,4,2.0
2023,dalia,4,4.0
2022,likelihood,4,1.0
2023,armband,4,2.0
2023,uri,4,1.0
2022,liked,4,1.0
2023,damning,4,1.0
2022,friction,4,1.0
2021,baddar,4,1.3333333333333333
2021,hovering,4,1.0
2024,wiping,4,1.0
2021,risen,4,1.0
2024,rebuked,4,1.0
2023,danced,4,1.0
2022,freih,4,4.0
2022,morrison,4,4.0
2021,bag,4,1.0
2022,freezing,4,1.0
2023,hiroshima,4,1.0
2024,tania,4,1.3333333333333333
2023,armbands,4,1.0
2022,fridays,4,1.3333333333333333
2021,aljazeera,4,1.3333333333333333
2021,backs,4,1.0
2021,azamgarh,4,2.0
2024,coup,4,1.0
2022,morality,4,1.3333333333333333
2024,ninth,4,1.0
2021,hub,4,1.0
2024,rebuttal,4,1.3333333333333333
2023,psychosocial,4,1.3333333333333333
2023,onions,4,1.0
2023,usage,4,1.0
2023,arna,4,2.0
2021,backers,4,1.0
2023,juliano,4,2.0
2024,handled,4,1.0
2021,warming,4,1.0
2024,tanf,4,1.3333333333333333
2023,savemasaferyatta,4,2.0
2023,julie,4,1.0
2024,yi,4,1.3333333333333333
2023,beitunia,4,1.3333333333333333
2023,operandi,4,1.0
2023,idris,4,2.0
2022,listen,4,1.0
2023,assaf,4,1.0
2023,sink,4,1.0
2022,missing,4,1.0
2023,joys,4,1.0
2023,contracted,4,1.0
2021,troubles,4,1.3333333333333333
2022,funny,4,1.0
2021,automated,4,1.3333333333333333
2023,oppressing,4,1.0
2023,holed,4,1.0
2024,arce,4,4.0
2023,uzbekistan,4,1.3333333333333333
2024,fashion,4,1.0
2024,sande,4,4.0
2024,stave,4,1.0
2021,troubled,4,1.3333333333333333
2021,visible,4,1.0
2024,medium,4,1.3333333333333333
2023,provisional,4,1.3333333333333333
2021,rudimentary,4,1.0
2021,loudspeakers,4,1.0
2024,reconsidering,4,1.0
2022,fusako,4,4.0
2021,ruined,4,1.0
2024,2000s,4,1.0
2023,assembling,4,1.0
2024,nida,4,1.0
2023,curtailing,4,1.3333333333333333
2024,stoking,4,1.0
2024,faster,4,1.0
2023,vacated,4,1.0
2021,ruin,4,1.3333333333333333
2021,truckloads,4,1.3333333333333333
2024,woes,4,1.0
2024,tale,4,1.0
2024,deem,4,1.0
2021,ruebner,4,4.0
2023,provinces,4,1.3333333333333333
2023,jahsan,4,4.0
2024,recipients,4,1.0
2024,hamadeh,4,1.3333333333333333
2021,vowed,4,1.0
2023,cynicism,4,1.3333333333333333
2021,troop,4,2.0
2024,yerushalmi,4,4.0
2023,hodeidah,4,2.0
2023,provos,4,4.0
2024,sanitary,4,1.0
2021,rolling,4,1.0
2023,continuity,4,1.0
2023,provost,4,2.0
2023,ascended,4,1.0
2021,allocation,4,1.0
2021,roles,4,1.0
2024,hamid,4,1.3333333333333333
2024,mediate,4,1.0
2022,fulfil,4,1.0
2023,siren,4,1.3333333333333333
2021,vow,4,1.0
2024,fascism,4,1.0
2021,roots,4,1.0
2023,ashamed,4,1.0
2021,husseini,4,2.0
2021,void,4,1.0
2024,nightmares,4,1.0
2024,bulgaria,4,1.0
2021,levelling,4,1.0
2024,sabah,4,1.3333333333333333
2021,avigdor,4,1.0
2021,alser,4,4.0
2024,halts,4,1.0
2024,bulldozed,4,1.0
2022,haley,4,1.0
2022,lining,4,1.0
2023,judaic,4,1.0
2022,mobile,4,1.0
2023,operators,4,1.0
2023,ashes,4,1.0
2023,operator,4,1.0
2023,ought,4,1.0
2023,simaan,4,4.0
2024,ha,4,1.0
2023,balancing,4,1.0
2024,synagogue,4,1.0
2023,counteroffensive,4,1.0
2021,sawalhi,4,4.0
2023,overly,4,1.0
2024,beneficial,4,1.3333333333333333
2022,marei,4,2.0
2021,angered,4,1.0
2024,194,4,1.0
2023,overlooked,4,1.3333333333333333
2023,jaradat,4,2.0
2023,vested,4,1.0
2022,grade,4,1.0
2022,lyrics,4,2.0
2023,overlook,4,1.0
2021,lifetime,4,1.0
2023,batches,4,1.0
2023,sic,4,1.0
2023,cooperates,4,1.0
2024,186,4,1.3333333333333333
2023,jehad,4,1.3333333333333333
2024,granting,4,1.0
2024,credentials,4,1.0
2023,jarring,4,1.0
2023,oversaw,4,1.0
2024,methodical,4,1.0
2023,overrun,4,1.0
2024,regrets,4,2.0
2023,override,4,1.3333333333333333
2024,fendi,4,1.3333333333333333
2023,banal,4,1.0
2021,incite,4,1.3333333333333333
2024,degradation,4,1.0
2024,aqraa,4,1.0
2023,jeff,4,1.0
2022,m4,4,1.3333333333333333
2021,unidentified,4,1.0
2021,independently,4,1.0
2024,reinstated,4,1.0
2022,granddaughter,4,1.3333333333333333
2023,jenrick,4,4.0
2021,appreciation,4,1.0
2021,unanimously,4,1.0
2021,aqab,4,2.0
2024,1950,4,1.0
2021,linking,4,1.3333333333333333
2022,governed,4,1.3333333333333333
2022,martyrdom,4,1.0
2023,batoul,4,1.3333333333333333
2021,arafat,4,1.0
2024,fees,4,1.0
2023,prohibitions,4,1.0
2024,anaesthetics,4,1.0
2021,improvements,4,1.0
2022,marwa,4,1.3333333333333333
2021,lip,4,1.0
2024,grotesque,4,1.0
2021,arbitrarily,4,1.0
2022,maryland,4,2.0
2024,groundbreaking,4,2.0
2021,lippo,4,2.0
2023,huitfeldt,4,2.0
2023,baton,4,1.0
2024,wsj,4,1.3333333333333333
2023,bagheri,4,1.0
2021,scored,4,2.0
2023,countryside,4,1.0
2024,grinds,4,1.0
2021,savepalestine,4,1.0
2023,county,4,1.3333333333333333
2023,bathrooms,4,1.0
2023,iai,4,4.0
2021,andy,4,1.3333333333333333
2023,bahiddha,4,1.0
2023,bahgat,4,4.0
2024,sahara,4,4.0
2021,inability,4,1.0
2022,governor,4,2.0
2022,marred,4,1.0
2024,deif,4,1.3333333333333333
2023,prohibiting,4,1.0
2024,amounting,4,1.0
2023,scorching,4,2.0
2021,apology,4,1.3333333333333333
2023,cop27,4,2.0
2023,vigils,4,1.0
2021,scepticism,4,1.0
2024,yagoub,4,4.0
